subtaskID,ID,label
1,1768,plastic
1,1769,plastic
1,1770,paper
1,1771,plastic
1,1772,glass
1,1773,glass
1,1774,cardboard
1,1775,trash
1,1776,cardboard
1,1777,glass
1,1778,trash
1,1779,glass
1,1780,paper
1,1781,trash
1,1782,cardboard
1,1783,glass
1,1784,metal
1,1785,plastic
1,1786,cardboard
1,1787,metal
1,1788,trash
1,1789,cardboard
1,1790,paper
1,1791,glass
1,1792,trash
1,1793,trash
1,1794,plastic
1,1795,paper
1,1796,trash
1,1797,glass
1,1798,glass
1,1799,paper
1,1800,plastic
1,1801,cardboard
1,1802,trash
1,1803,trash
1,1804,paper
1,1805,glass
1,1806,trash
1,1807,glass
1,1808,trash
1,1809,glass
1,1810,paper
1,1811,paper
1,1812,metal
1,1813,trash
1,1814,plastic
1,1815,trash
1,1816,trash
1,1817,plastic
1,1818,metal
1,1819,glass
1,1820,cardboard
1,1821,trash
1,1822,metal
1,1823,glass
1,1824,plastic
1,1825,cardboard
1,1826,cardboard
1,1827,trash
1,1828,glass
1,1829,metal
1,1830,trash
1,1831,glass
1,1832,trash
1,1833,trash
1,1834,glass
1,1835,trash
1,1836,glass
1,1837,paper
1,1838,cardboard
1,1839,paper
1,1840,glass
1,1841,cardboard
1,1842,cardboard
1,1843,metal
1,1844,trash
1,1845,plastic
1,1846,cardboard
1,1847,paper
1,1848,plastic
1,1849,metal
1,1850,metal
1,1851,glass
1,1852,plastic
1,1853,glass
1,1854,glass
1,1855,cardboard
1,1856,metal
1,1857,plastic
1,1858,cardboard
1,1859,trash
1,1860,cardboard
1,1861,glass
1,1862,glass
1,1863,metal
1,1864,glass
1,1865,plastic
1,1866,plastic
1,1867,trash
1,1868,cardboard
1,1869,plastic
1,1870,plastic
1,1871,plastic
1,1872,plastic
1,1873,glass
1,1874,plastic
1,1875,trash
1,1876,plastic
1,1877,trash
1,1878,plastic
1,1879,metal
1,1880,cardboard
1,1881,metal
1,1882,cardboard
1,1883,paper
1,1884,glass
1,1885,cardboard
1,1886,paper
1,1887,plastic
1,1888,trash
1,1889,paper
1,1890,trash
1,1891,metal
1,1892,cardboard
1,1893,cardboard
1,1894,glass
1,1895,plastic
1,1896,paper
1,1897,paper
1,1898,metal
1,1899,glass
1,1900,paper
1,1901,trash
1,1902,glass
1,1903,paper
1,1904,trash
1,1905,paper
1,1906,trash
1,1907,paper
1,1908,plastic
1,1909,metal
1,1910,paper
1,1911,paper
1,1912,plastic
1,1913,plastic
1,1914,trash
1,1915,paper
1,1916,cardboard
1,1917,paper
1,1918,metal
1,1919,plastic
1,1920,glass
1,1921,cardboard
1,1922,glass
1,1923,trash
1,1924,cardboard
1,1925,glass
1,1926,trash
1,1927,metal
1,1928,plastic
1,1929,plastic
1,1930,trash
1,1931,metal
1,1932,plastic
1,1933,trash
1,1934,plastic
1,1935,glass
1,1936,paper
1,1937,glass
1,1938,glass
1,1939,paper
1,1940,metal
1,1941,plastic
1,1942,glass
1,1943,trash
1,1944,metal
1,1945,trash
1,1946,paper
1,1947,plastic
1,1948,metal
1,1949,plastic
1,1950,metal
1,1951,metal
1,1952,paper
1,1953,trash
1,1954,glass
1,1955,glass
1,1956,metal
1,1957,trash
1,1958,glass
1,1959,glass
1,1960,trash
1,1961,metal
1,1962,cardboard
1,1963,paper
1,1964,plastic
1,1965,cardboard
1,1966,cardboard
1,1967,plastic
1,1968,metal
1,1969,paper
1,1970,paper
1,1971,metal
1,1972,plastic
1,1973,trash
1,1974,trash
1,1975,glass
1,1976,trash
1,1977,glass
1,1978,metal
1,1979,paper
1,1980,metal
1,1981,trash
1,1982,paper
1,1983,metal
1,1984,glass
1,1985,paper
1,1986,trash
1,1987,glass
1,1988,plastic
1,1989,glass
1,1990,paper
1,1991,plastic
1,1992,glass
1,1993,paper
1,1994,plastic
1,1995,trash
1,1996,plastic
1,1997,trash
1,1998,plastic
1,1999,metal
1,2000,paper
1,2001,metal
1,2002,plastic
1,2003,trash
1,2004,metal
1,2005,trash
1,2006,glass
1,2007,paper
1,2008,metal
1,2009,trash
1,2010,trash
1,2011,trash
1,2012,trash
1,2013,glass
1,2014,cardboard
1,2015,glass
1,2016,cardboard
1,2017,metal
1,2018,plastic
1,2019,metal
1,2020,glass
1,2021,cardboard
1,2022,glass
1,2023,cardboard
1,2024,paper
1,2025,metal
1,2026,metal
1,2027,metal
1,2028,cardboard
1,2029,trash
1,2030,plastic
1,2031,trash
1,2032,metal
1,2033,trash
1,2034,metal
1,2035,metal
1,2036,paper
1,2037,metal
1,2038,trash
1,2039,glass
1,2040,trash
1,2041,paper
1,2042,plastic
1,2043,trash
1,2044,plastic
1,2045,plastic
1,2046,cardboard
1,2047,glass
1,2048,plastic
1,2049,cardboard
1,2050,metal
1,2051,glass
1,2052,metal
1,2053,cardboard
1,2054,paper
1,2055,glass
1,2056,trash
1,2057,plastic
1,2058,trash
1,2059,cardboard
1,2060,cardboard
1,2061,paper
1,2062,paper
1,2063,plastic
1,2064,trash
1,2065,paper
1,2066,plastic
1,2067,glass
1,2068,trash
1,2069,paper
1,2070,trash
1,2071,plastic
1,2072,metal
1,2073,metal
1,2074,cardboard
1,2075,metal
1,2076,metal
1,2077,cardboard
1,2078,plastic
1,2079,cardboard
1,2080,cardboard
1,2081,cardboard
1,2082,glass
1,2083,plastic
1,2084,plastic
1,2085,trash
1,2086,metal
1,2087,cardboard
1,2088,trash
1,2089,metal
1,2090,plastic
1,2091,paper
1,2092,trash
1,2093,plastic
1,2094,paper
1,2095,trash
1,2096,plastic
1,2097,plastic
1,2098,metal
1,2099,cardboard
1,2100,paper
1,2101,glass
1,2102,trash
1,2103,plastic
1,2104,trash
1,2105,plastic
1,2106,paper
1,2107,paper
1,2108,metal
1,2109,glass
1,2110,trash
1,2111,plastic
1,2112,glass
1,2113,cardboard
1,2114,cardboard
1,2115,cardboard
1,2116,paper
1,2117,glass
1,2118,glass
1,2119,trash
1,2120,cardboard
1,2121,cardboard
1,2122,cardboard
1,2123,glass
1,2124,metal
1,2125,metal
1,2126,trash
1,2127,trash
1,2128,trash
1,2129,cardboard
1,2130,plastic
1,2131,metal
1,2132,plastic
1,2133,paper
1,2134,plastic
1,2135,trash
1,2136,paper
1,2137,plastic
1,2138,trash
1,2139,trash
1,2140,glass
1,2141,metal
1,2142,metal
1,2143,trash
1,2144,metal
1,2145,glass
1,2146,glass
1,2147,metal
1,2148,glass
1,2149,cardboard
1,2150,paper
1,2151,glass
1,2152,plastic
1,2153,glass
1,2154,trash
1,2155,glass
1,2156,plastic
1,2157,trash
1,2158,cardboard
1,2159,glass
1,2160,plastic
1,2161,plastic
1,2162,paper
1,2163,glass
1,2164,trash
1,2165,plastic
1,2166,metal
1,2167,glass
1,2168,plastic
1,2169,trash
1,2170,plastic
1,2171,plastic
1,2172,metal
1,2173,plastic
1,2174,trash
1,2175,trash
1,2176,paper
1,2177,glass
1,2178,trash
1,2179,cardboard
1,2180,metal
1,2181,paper
1,2182,plastic
1,2183,cardboard
1,2184,glass
1,2185,glass
1,2186,glass
1,2187,cardboard
1,2188,cardboard
1,2189,paper
1,2190,paper
1,2191,glass
1,2192,paper
1,2193,paper
1,2194,glass
1,2195,glass
1,2196,paper
1,2197,paper
1,2198,paper
1,2199,glass
1,2200,trash
1,2201,paper
1,2202,cardboard
1,2203,trash
1,2204,metal
1,2205,metal
1,2206,cardboard
1,2207,glass
1,2208,paper
1,2209,glass
1,2210,glass
1,2211,glass
1,2212,glass
1,2213,paper
1,2214,cardboard
1,2215,paper
1,2216,metal
1,2217,plastic
1,2218,glass
1,2219,cardboard
1,2220,trash
1,2221,cardboard
1,2222,glass
1,2223,paper
1,2224,cardboard
1,2225,cardboard
1,2226,trash
1,2227,cardboard
1,2228,trash
1,2229,trash
1,2230,paper
1,2231,cardboard
1,2232,plastic
1,2233,metal
1,2234,plastic
1,2235,plastic
1,2236,trash
1,2237,metal
1,2238,plastic
1,2239,cardboard
1,2240,cardboard
1,2241,metal
1,2242,cardboard
1,2243,metal
1,2244,glass
1,2245,trash
1,2246,metal
1,2247,cardboard
1,2248,trash
1,2249,paper
1,2250,paper
1,2251,cardboard
1,2252,glass
1,2253,cardboard
1,2254,metal
1,2255,plastic
1,2256,cardboard
1,2257,cardboard
1,2258,cardboard
1,2259,plastic
1,2260,cardboard
1,2261,plastic
1,2262,metal
1,2263,plastic
1,2264,cardboard
1,2265,trash
1,2266,plastic
1,2267,paper
1,2268,metal
1,2269,cardboard
1,2270,paper
1,2271,trash
1,2272,cardboard
1,2273,paper
1,2274,metal
1,2275,trash
1,2276,metal
1,2277,glass
1,2278,plastic
1,2279,plastic
1,2280,paper
1,2281,glass
1,2282,trash
1,2283,metal
1,2284,cardboard
1,2285,plastic
1,2286,metal
1,2287,glass
1,2288,paper
1,2289,metal
1,2290,glass
1,2291,metal
1,2292,cardboard
1,2293,cardboard
1,2294,cardboard
1,2295,plastic
1,2296,plastic
1,2297,plastic
1,2298,trash
1,2299,glass
1,2300,cardboard
1,2301,metal
1,2302,plastic
1,2303,cardboard
1,2304,trash
1,2305,plastic
1,2306,cardboard
1,2307,cardboard
1,2308,glass
1,2309,metal
1,2310,plastic
1,2311,glass
1,2312,glass
1,2313,glass
1,2314,trash
1,2315,glass
1,2316,plastic
1,2317,metal
1,2318,metal
1,2319,trash
1,2320,trash
1,2321,metal
1,2322,trash
1,2323,plastic
1,2324,plastic
1,2325,plastic
1,2326,glass
1,2327,paper
1,2328,trash
1,2329,metal
1,2330,plastic
1,2331,plastic
1,2332,trash
1,2333,cardboard
1,2334,paper
1,2335,paper
1,2336,trash
1,2337,glass
1,2338,plastic
1,2339,plastic
1,2340,trash
1,2341,plastic
1,2342,paper
1,2343,cardboard
1,2344,paper
1,2345,plastic
1,2346,paper
1,2347,metal
1,2348,trash
1,2349,cardboard
1,2350,paper
1,2351,trash
1,2352,glass
1,2353,cardboard
1,2354,trash
1,2355,cardboard
1,2356,paper
1,2357,glass
1,2358,cardboard
1,2359,plastic
1,2360,paper
1,2361,plastic
1,2362,glass
1,2363,glass
1,2364,paper
1,2365,plastic
1,2366,plastic
1,2367,glass
1,2368,metal
1,2369,glass
1,2370,cardboard
1,2371,trash
1,2372,metal
1,2373,metal
1,2374,trash
1,2375,trash
1,2376,plastic
1,2377,plastic
1,2378,glass
1,2379,paper
1,2380,cardboard
1,2381,paper
1,2382,trash
1,2383,paper
1,2384,paper
1,2385,metal
1,2386,trash
1,2387,paper
1,2388,metal
1,2389,glass
1,2390,cardboard
1,2391,glass
1,2392,trash
1,2393,cardboard
1,2394,trash
1,2395,paper
1,2396,cardboard
1,2397,trash
1,2398,cardboard
1,2399,metal
1,2400,glass
1,2401,plastic
1,2402,paper
1,2403,plastic
1,2404,metal
1,2405,paper
1,2406,cardboard
1,2407,trash
1,2408,metal
1,2409,plastic
1,2410,glass
1,2411,glass
1,2412,metal
1,2413,plastic
1,2414,metal
1,2415,metal
1,2416,metal
1,2417,trash
1,2418,trash
1,2419,cardboard
1,2420,paper
1,2421,glass
1,2422,trash
1,2423,metal
1,2424,metal
1,2425,glass
1,2426,glass
1,2427,plastic
1,2428,glass
1,2429,trash
1,2430,trash
1,2431,plastic
1,2432,paper
1,2433,metal
1,2434,glass
1,2435,metal
1,2436,plastic
1,2437,glass
1,2438,plastic
1,2439,metal
1,2440,metal
1,2441,glass
1,2442,paper
1,2443,trash
1,2444,cardboard
1,2445,cardboard
1,2446,cardboard
1,2447,glass
1,2448,paper
1,2449,paper
1,2450,metal
1,2451,metal
1,2452,glass
1,2453,metal
1,2454,cardboard
1,2455,metal
1,2456,paper
1,2457,plastic
1,2458,glass
1,2459,plastic
1,2460,paper
1,2461,plastic
1,2462,cardboard
1,2463,cardboard
1,2464,plastic
1,2465,paper
1,2466,plastic
1,2467,paper
1,2468,metal
1,2469,glass
1,2470,cardboard
1,2471,cardboard
1,2472,plastic
1,2473,plastic
1,2474,glass
1,2475,glass
1,2476,paper
1,2477,trash
1,2478,trash
1,2479,cardboard
1,2480,cardboard
1,2481,metal
1,2482,glass
1,2483,trash
1,2484,trash
1,2485,glass
1,2486,plastic
1,2487,paper
1,2488,cardboard
1,2489,metal
1,2490,glass
1,2491,plastic
1,2492,metal
1,2493,glass
1,2494,paper
1,2495,metal
1,2496,paper
1,2497,metal
1,2498,metal
1,2499,metal
1,2500,paper
1,2501,glass
1,2502,trash
1,2503,cardboard
1,2504,cardboard
1,2505,cardboard
1,2506,plastic
1,2507,cardboard
1,2508,metal
1,2509,cardboard
1,2510,paper
1,2511,cardboard
1,2512,metal
1,2513,plastic
1,2514,metal
1,2515,plastic
1,2516,trash
1,2517,metal
1,2518,paper
1,2519,cardboard
1,2520,cardboard
1,2521,paper
1,2522,metal
1,2523,trash
1,2524,paper
1,2525,glass
1,2526,plastic
1,2527,cardboard
1,2528,paper
1,2529,cardboard
1,2530,plastic
1,2531,metal
1,2532,cardboard
1,2533,plastic
1,2534,plastic
1,2535,paper
1,2536,glass
1,2537,glass
1,2538,cardboard
1,2539,plastic
1,2540,metal
1,2541,trash
1,2542,metal
1,2543,paper
1,2544,trash
1,2545,trash
1,2546,metal
1,2547,glass
1,2548,paper
1,2549,metal
1,2550,cardboard
1,2551,glass
1,2552,plastic
1,2553,cardboard
1,2554,metal
1,2555,plastic
1,2556,trash
1,2557,plastic
1,2558,metal
1,2559,metal
1,2560,paper
1,2561,glass
1,2562,trash
1,2563,paper
1,2564,plastic
1,2565,cardboard
1,2566,cardboard
1,2567,metal
1,2568,metal
1,2569,paper
1,2570,paper
1,2571,metal
1,2572,metal
1,2573,glass
1,2574,cardboard
1,2575,glass
1,2576,paper
1,2577,cardboard
1,2578,trash
1,2579,plastic
1,2580,metal
1,2581,trash
1,2582,metal
1,2583,metal
1,2584,trash
1,2585,trash
1,2586,glass
1,2587,metal
1,2588,cardboard
1,2589,plastic
1,2590,paper
1,2591,glass
1,2592,trash
1,2593,glass
1,2594,cardboard
1,2595,plastic
1,2596,trash
1,2597,glass
1,2598,plastic
1,2599,glass
1,2600,cardboard
1,2601,glass
1,2602,cardboard
1,2603,trash
1,2604,plastic
1,2605,plastic
1,2606,plastic
1,2607,glass
1,2608,glass
1,2609,glass
1,2610,trash
1,2611,paper
1,2612,trash
1,2613,trash
1,2614,cardboard
1,2615,metal
1,2616,plastic
1,2617,cardboard
1,2618,metal
1,2619,plastic
1,2620,paper
1,2621,cardboard
1,2622,plastic
1,2623,plastic
1,2624,glass
1,2625,metal
1,2626,plastic
1,2627,plastic
1,2628,trash
1,2629,paper
1,2630,paper
1,2631,plastic
1,2632,glass
1,2633,plastic
1,2634,paper
1,2635,glass
1,2636,glass
1,2637,metal
1,2638,glass
1,2639,paper
1,2640,plastic
1,2641,trash
1,2642,plastic
1,2643,trash
1,2644,plastic
1,2645,metal
1,2646,paper
1,2647,metal
1,2648,glass
1,2649,plastic
1,2650,metal
1,2651,trash
1,2652,cardboard
1,2653,plastic
1,2654,cardboard
1,2655,metal
1,2656,metal
1,2657,trash
1,2658,plastic
1,2659,trash
1,2660,trash
1,2661,paper
1,2662,paper
1,2663,glass
1,2664,plastic
1,2665,glass
1,2666,paper
1,2667,trash
1,2668,cardboard
1,2669,plastic
1,2670,paper
1,2671,paper
1,2672,glass
1,2673,cardboard
1,2674,trash
1,2675,plastic
1,2676,trash
1,2677,glass
1,2678,trash
1,2679,glass
1,2680,glass
1,2681,trash
1,2682,trash
1,2683,metal
1,2684,cardboard
1,2685,plastic
1,2686,glass
1,2687,paper
1,2688,trash
1,2689,paper
1,2690,plastic
1,2691,metal
1,2692,glass
1,2693,trash
1,2694,trash
1,2695,cardboard
1,2696,plastic
1,2697,trash
1,2698,metal
1,2699,glass
1,2700,trash
1,2701,paper
1,2702,glass
1,2703,trash
1,2704,paper
1,2705,plastic
1,2706,trash
1,2707,paper
1,2708,paper
1,2709,plastic
1,2710,cardboard
1,2711,cardboard
1,2712,cardboard
1,2713,glass
1,2714,plastic
1,2715,metal
1,2716,cardboard
1,2717,cardboard
1,2718,trash
1,2719,cardboard
1,2720,metal
1,2721,glass
1,2722,metal
1,2723,plastic
1,2724,metal
1,2725,trash
1,2726,glass
1,2727,cardboard
1,2728,metal
1,2729,plastic
1,2730,metal
1,2731,trash
1,2732,plastic
1,2733,glass
1,2734,cardboard
1,2735,glass
1,2736,metal
1,2737,paper
1,2738,glass
1,2739,trash
1,2740,glass
1,2741,metal
1,2742,metal
1,2743,trash
1,2744,trash
1,2745,cardboard
1,2746,trash
1,2747,metal
1,2748,paper
1,2749,plastic
1,2750,trash
1,2751,cardboard
1,2752,cardboard
1,2753,cardboard
1,2754,plastic
1,2755,paper
1,2756,glass
1,2757,paper
1,2758,glass
1,2759,cardboard
1,2760,trash
1,2761,glass
1,2762,trash
1,2763,paper
1,2764,glass
1,2765,glass
1,2766,paper
1,2767,paper
1,2768,metal
1,2769,glass
1,2770,glass
1,2771,glass
1,2772,plastic
1,2773,glass
1,2774,trash
1,2775,trash
1,2776,trash
1,2777,glass
1,2778,plastic
1,2779,trash
1,2780,trash
1,2781,trash
1,2782,metal
1,2783,metal
1,2784,plastic
1,2785,paper
1,2786,metal
1,2787,cardboard
1,2788,cardboard
1,2789,plastic
1,2790,plastic
1,2791,cardboard
1,2792,glass
1,2793,cardboard
1,2794,cardboard
1,2795,trash
1,2796,paper
1,2797,cardboard
1,2798,glass
1,2799,cardboard
1,2800,paper
1,2801,metal
1,2802,plastic
1,2803,plastic
1,2804,plastic
1,2805,glass
1,2806,paper
1,2807,paper
1,2808,metal
1,2809,cardboard
1,2810,paper
1,2811,plastic
1,2812,glass
1,2813,plastic
1,2814,plastic
1,2815,cardboard
1,2816,paper
1,2817,glass
1,2818,trash
1,2819,plastic
1,2820,glass
1,2821,metal
1,2822,plastic
1,2823,trash
1,2824,trash
1,2825,glass
1,2826,trash
1,2827,trash
1,2828,glass
1,2829,plastic
1,2830,glass
1,2831,plastic
1,2832,trash
1,2833,glass
1,2834,cardboard
1,2835,paper
1,2836,glass
1,2837,plastic
1,2838,trash
1,2839,metal
1,2840,cardboard
1,2841,paper
1,2842,paper
1,2843,metal
1,2844,cardboard
1,2845,plastic
1,2846,cardboard
1,2847,metal
1,2848,glass
1,2849,metal
1,2850,plastic
1,2851,metal
1,2852,cardboard
1,2853,cardboard
1,2854,cardboard
1,2855,plastic
1,2856,cardboard
1,2857,plastic
1,2858,trash
1,2859,metal
1,2860,glass
1,2861,trash
1,2862,trash
1,2863,paper
1,2864,trash
1,2865,metal
1,2866,glass
1,2867,glass
1,2868,metal
1,2869,glass
1,2870,metal
1,2871,trash
1,2872,plastic
1,2873,glass
1,2874,glass
1,2875,paper
1,2876,plastic
1,2877,plastic
1,2878,glass
1,2879,paper
1,2880,plastic
1,2881,metal
1,2882,plastic
1,2883,cardboard
1,2884,paper
1,2885,metal
1,2886,metal
1,2887,trash
1,2888,metal
1,2889,paper
1,2890,paper
1,2891,plastic
1,2892,plastic
1,2893,plastic
1,2894,metal
1,2895,glass
1,2896,trash
1,2897,plastic
1,2898,metal
1,2899,cardboard
1,2900,plastic
1,2901,glass
1,2902,paper
1,2903,trash
1,2904,metal
1,2905,trash
1,2906,glass
1,2907,paper
1,2908,cardboard
1,2909,cardboard
1,2910,paper
1,2911,cardboard
1,2912,metal
1,2913,glass
1,2914,trash
1,2915,glass
1,2916,metal
1,2917,trash
1,2918,glass
1,2919,cardboard
1,2920,glass
1,2921,cardboard
1,2922,glass
1,2923,glass
1,2924,paper
1,2925,paper
1,2926,glass
1,2927,cardboard
1,2928,trash
1,2929,cardboard
1,2930,trash
1,2931,trash
1,2932,cardboard
1,2933,cardboard
1,2934,trash
1,2935,plastic
1,2936,metal
1,2937,paper
1,2938,plastic
1,2939,paper
1,2940,plastic
1,2941,plastic
1,2942,glass
1,2943,plastic
1,2944,glass
1,2945,trash
1,2946,glass
1,2947,metal
1,2948,cardboard
1,2949,cardboard
1,2950,trash
1,2951,trash
1,2952,glass
1,2953,plastic
1,2954,metal
1,2955,paper
1,2956,metal
1,2957,trash
1,2958,metal
1,2959,plastic
1,2960,paper
1,2961,paper
1,2962,metal
1,2963,plastic
1,2964,cardboard
1,2965,plastic
1,2966,plastic
1,2967,metal
1,2968,cardboard
1,2969,trash
1,2970,glass
1,2971,metal
1,2972,paper
1,2973,plastic
1,2974,metal
1,2975,metal
1,2976,trash
1,2977,glass
1,2978,cardboard
1,2979,metal
1,2980,paper
1,2981,glass
1,2982,glass
1,2983,cardboard
1,2984,cardboard
1,2985,glass
1,2986,paper
1,2987,glass
1,2988,paper
1,2989,cardboard
1,2990,glass
1,2991,paper
1,2992,trash
1,2993,plastic
1,2994,plastic
1,2995,paper
1,2996,metal
1,2997,glass
1,2998,trash
1,2999,plastic
1,3000,cardboard
1,3001,plastic
1,3002,trash
1,3003,plastic
1,3004,plastic
1,3005,trash
1,3006,metal
1,3007,plastic
1,3008,paper
1,3009,paper
1,3010,glass
1,3011,metal
1,3012,plastic
1,3013,paper
1,3014,trash
1,3015,paper
1,3016,plastic
1,3017,glass
1,3018,trash
1,3019,trash
1,3020,paper
1,3021,cardboard
1,3022,paper
1,3023,metal
1,3024,plastic
1,3025,plastic
1,3026,glass
1,3027,glass
1,3028,metal
1,3029,metal
1,3030,paper
1,3031,glass
1,3032,trash
1,3033,metal
1,3034,trash
1,3035,cardboard
1,3036,cardboard
1,3037,trash
1,3038,plastic
1,3039,glass
1,3040,trash
1,3041,trash
1,3042,glass
1,3043,paper
1,3044,metal
1,3045,glass
1,3046,cardboard
1,3047,metal
1,3048,glass
1,3049,paper
1,3050,trash
1,3051,cardboard
1,3052,trash
1,3053,cardboard
1,3054,paper
1,3055,trash
1,3056,glass
1,3057,paper
1,3058,plastic
1,3059,paper
1,3060,paper
1,3061,cardboard
1,3062,trash
1,3063,trash
1,3064,cardboard
1,3065,plastic
1,3066,cardboard
1,3067,glass
1,3068,trash
1,3069,paper
1,3070,metal
1,3071,glass
1,3072,glass
1,3073,plastic
1,3074,metal
1,3075,trash
1,3076,cardboard
1,3077,glass
1,3078,cardboard
1,3079,plastic
1,3080,trash
1,3081,cardboard
1,3082,paper
1,3083,metal
1,3084,cardboard
1,3085,metal
1,3086,plastic
1,3087,glass
1,3088,trash
1,3089,metal
1,3090,glass
1,3091,trash
1,3092,metal
1,3093,glass
1,3094,cardboard
1,3095,metal
1,3096,cardboard
1,3097,cardboard
1,3098,trash
1,3099,plastic
1,3100,trash
1,3101,trash
1,3102,trash
1,3103,trash
1,3104,metal
1,3105,cardboard
1,3106,paper
1,3107,paper
1,3108,trash
1,3109,paper
1,3110,glass
1,3111,plastic
1,3112,glass
1,3113,trash
1,3114,glass
1,3115,trash
1,3116,glass
1,3117,paper
1,3118,glass
1,3119,paper
1,3120,trash
1,3121,plastic
1,3122,trash
1,3123,glass
1,3124,paper
1,3125,plastic
1,3126,trash
1,3127,cardboard
1,3128,metal
1,3129,paper
1,3130,paper
1,3131,paper
1,3132,plastic
1,3133,plastic
1,3134,metal
1,3135,trash
1,3136,cardboard
1,3137,plastic
1,3138,paper
1,3139,trash
1,3140,cardboard
1,3141,plastic
1,3142,glass
1,3143,paper
1,3144,plastic
1,3145,plastic
1,3146,trash
1,3147,plastic
1,3148,glass
1,3149,plastic
1,3150,plastic
1,3151,cardboard
1,3152,paper
1,3153,paper
1,3154,plastic
1,3155,metal
1,3156,cardboard
1,3157,trash
1,3158,cardboard
1,3159,trash
1,3160,metal
1,3161,trash
1,3162,plastic
1,3163,trash
1,3164,paper
1,3165,metal
1,3166,cardboard
1,3167,cardboard
1,3168,glass
1,3169,glass
1,3170,glass
1,3171,trash
1,3172,glass
1,3173,metal
1,3174,plastic
1,3175,trash
1,3176,metal
1,3177,glass
1,3178,glass
1,3179,metal
1,3180,cardboard
1,3181,glass
1,3182,plastic
1,3183,plastic
1,3184,cardboard
1,3185,metal
1,3186,cardboard
1,3187,cardboard
1,3188,plastic
1,3189,plastic
1,3190,metal
1,3191,cardboard
1,3192,cardboard
1,3193,glass
1,3194,metal
1,3195,glass
1,3196,trash
1,3197,paper
1,3198,cardboard
1,3199,metal
1,3200,metal
1,3201,metal
1,3202,plastic
1,3203,metal
1,3204,metal
1,3205,paper
1,3206,cardboard
1,3207,cardboard
1,3208,metal
1,3209,plastic
1,3210,glass
1,3211,plastic
1,3212,cardboard
1,3213,cardboard
1,3214,glass
1,3215,cardboard
1,3216,trash
1,3217,glass
1,3218,paper
1,3219,trash
1,3220,glass
1,3221,plastic
1,3222,trash
1,3223,glass
1,3224,glass
1,3225,cardboard
1,3226,glass
1,3227,cardboard
1,3228,plastic
1,3229,plastic
1,3230,glass
1,3231,paper
1,3232,plastic
1,3233,glass
1,3234,paper
1,3235,cardboard
1,3236,plastic
1,3237,plastic
1,3238,metal
1,3239,paper
1,3240,plastic
1,3241,cardboard
1,3242,glass
1,3243,paper
1,3244,plastic
1,3245,glass
1,3246,metal
1,3247,metal
1,3248,trash
1,3249,metal
1,3250,plastic
1,3251,trash
1,3252,trash
1,3253,metal
1,3254,glass
1,3255,metal
1,3256,plastic
1,3257,glass
1,3258,plastic
1,3259,metal
1,3260,trash
1,3261,trash
1,3262,cardboard
1,3263,plastic
1,3264,paper
1,3265,cardboard
1,3266,cardboard
1,3267,paper
1,3268,plastic
1,3269,metal
1,3270,glass
1,3271,paper
1,3272,metal
1,3273,trash
1,3274,cardboard
1,3275,plastic
1,3276,trash
1,3277,metal
1,3278,trash
1,3279,metal
1,3280,metal
1,3281,trash
1,3282,paper
1,3283,cardboard
1,3284,cardboard
1,3285,trash
1,3286,plastic
1,3287,glass
1,3288,cardboard
1,3289,cardboard
1,3290,glass
1,3291,cardboard
1,3292,cardboard
1,3293,cardboard
1,3294,metal
1,3295,plastic
1,3296,plastic
1,3297,trash
1,3298,plastic
1,3299,cardboard
1,3300,glass
1,3301,plastic
1,3302,trash
1,3303,cardboard
1,3304,glass
1,3305,trash
1,3306,cardboard
1,3307,cardboard
1,3308,glass
1,3309,plastic
1,3310,glass
1,3311,plastic
1,3312,glass
1,3313,trash
1,3314,paper
1,3315,metal
1,3316,paper
1,3317,glass
1,3318,metal
1,3319,glass
1,3320,cardboard
1,3321,metal
1,3322,glass
1,3323,paper
1,3324,trash
1,3325,metal
1,3326,plastic
1,3327,metal
1,3328,paper
1,3329,glass
1,3330,cardboard
1,3331,trash
1,3332,paper
1,3333,trash
1,3334,paper
1,3335,metal
1,3336,trash
1,3337,paper
1,3338,cardboard
1,3339,cardboard
1,3340,glass
1,3341,cardboard
1,3342,metal
1,3343,glass
1,3344,paper
1,3345,plastic
1,3346,glass
1,3347,glass
1,3348,trash
1,3349,cardboard
1,3350,plastic
1,3351,cardboard
1,3352,cardboard
1,3353,plastic
1,3354,metal
1,3355,trash
1,3356,paper
1,3357,cardboard
1,3358,paper
1,3359,trash
1,3360,paper
1,3361,metal
1,3362,glass
1,3363,paper
1,3364,metal
1,3365,cardboard
1,3366,plastic
1,3367,paper
1,3368,trash
1,3369,glass
1,3370,metal
1,3371,trash
1,3372,plastic
1,3373,trash
1,3374,cardboard
1,3375,metal
1,3376,glass
1,3377,trash
1,3378,metal
1,3379,trash
1,3380,cardboard
1,3381,paper
1,3382,trash
1,3383,cardboard
1,3384,metal
1,3385,paper
1,3386,trash
1,3387,trash
1,3388,paper
1,3389,metal
1,3390,glass
1,3391,cardboard
1,3392,glass
1,3393,paper
1,3394,cardboard
1,3395,metal
1,3396,plastic
1,3397,plastic
1,3398,cardboard
1,3399,glass
1,3400,plastic
1,3401,cardboard
1,3402,metal
1,3403,plastic
1,3404,cardboard
1,3405,cardboard
1,3406,glass
1,3407,trash
1,3408,metal
1,3409,trash
1,3410,trash
1,3411,trash
1,3412,paper
